index,timestamp_us,duration_us,level
820,22230835,121103,0
821,22234735,3900,1
822,22355837,121102,0
823,22359737,3900,1
824,22359935,198,0
825,22360137,202,1
826,22360211,74,0
827,22360367,156,1
828,22360447,80,0
829,22360603,156,1
830,22360683,80,0
831,22360839,156,1
832,22360919,80,0
833,22361075,156,1
834,22361155,80,0
835,22361311,156,1
836,22361391,80,0
837,22361470,79,1
838,22361626,156,0
839,22361782,156,1
840,22361862,80,0
841,22362019,157,1
842,22362179,160,0
843,22362337,158,1
844,22362411,74,0
845,22362568,157,1
846,22457257,94689,0
847,22457464,207,1
848,22457543,79,0
849,22457704,161,1
850,22457780,76,0
851,22457863,83,1
852,22458016,153,0
853,22458177,161,1
854,22458253,76,0
855,22458414,161,1
856,22458572,158,0
857,22458733,161,1
858,22458808,75,0
859,22458969,161,1
860,22459045,76,0
861,22459206,161,1
862,22459281,75,0
863,22459442,161,1
864,22459518,76,0
865,22459679,161,1
866,22459754,75,0
867,22459915,161,1
868,22459991,76,0
869,22460152,161,1
870,22460227,75,0
871,22460388,161,1
872,22460547,159,0
873,22460707,160,1
874,22460783,76,0
875,22460944,161,1
876,22461020,76,0
877,22461180,160,1
878,22461256,76,0
879,22461417,161,1
880,22461493,76,0
881,22461653,160,1
882,22461729,76,0
883,22461890,161,1
884,22461966,76,0
885,22462126,160,1
886,22462202,76,0
887,22462363,161,1
888,22462522,159,0
889,22462682,160,1
890,22462758,76,0
891,22462919,161,1
892,22462995,76,0
893,22463155,160,1
894,22463231,76,0
895,22463392,161,1
896,22463468,76,0
897,22463628,160,1
898,22463704,76,0
899,22463865,161,1
900,22463941,76,0
901,22464101,160,1
902,22464177,76,0
903,22464338,161,1
904,22464497,159,0
905,22464657,160,1
906,22464733,76,0
907,22464894,161,1
908,22464970,76,0
909,22465130,160,1
910,22465206,76,0
911,22465367,161,1
912,22465443,76,0
913,22465603,160,1
914,22465679,76,0
915,22465840,161,1
916,22465916,76,0
917,22466076,160,1
918,22466152,76,0
919,22466313,161,1
920,22466472,159,0
921,22466632,160,1
922,22466708,76,0
923,22466869,161,1
924,22466945,76,0
925,22467105,160,1
926,22467181,76,0
927,22467342,161,1
928,22467417,75,0
929,22467578,161,1
930,22467654,76,0
931,22467815,161,1
932,22467890,75,0
933,22468051,161,1
934,22468127,76,0
935,22468288,161,1
936,22468446,158,0
937,22468607,161,1
938,22468683,76,0
939,22468844,161,1
940,22468919,75,0
941,22469080,161,1
942,22469156,76,0
943,22469317,161,1
944,22469392,75,0
945,22469553,161,1
946,22469629,76,0
947,22469790,161,1
948,22469865,75,0
949,22470026,161,1
950,22470102,76,0
951,22470263,161,1
952,22470421,158,0
953,22470582,161,1
954,22470658,76,0
955,22470818,160,1
956,22470894,76,0
957,22471055,161,1
958,22471131,76,0
959,22471291,160,1
960,22471367,76,0
961,22471528,161,1
962,22471604,76,0
963,22471764,160,1
964,22471840,76,0
965,22472001,161,1
966,22472077,76,0
967,22472237,160,1
968,22472396,159,0
969,22472557,161,1
970,22472633,76,0
971,22472793,160,1
972,22472869,76,0
973,22473030,161,1
974,22473106,76,0
975,22473269,163,1
976,22473342,73,0
977,22473503,161,1
978,22473579,76,0
979,22473739,160,1
980,22473815,76,0
981,22473976,161,1
982,22474052,76,0
983,22474212,160,1
984,22474372,160,0
985,22474533,161,1
986,22474609,76,0
987,22474769,160,1
988,22474845,76,0
989,22474928,83,1
990,22475082,154,0
991,22475164,82,1
992,22480839,5675,0
993,22484739,3900,1
994,22605841,121102,0
995,22609741,3900,1
996,22730843,121102,0
997,22734743,3900,1
998,22855845,121102,0
999,22859745,3900,1
1000,22980847,121102,0
1001,22984747,3900,1
1002,23105849,121102,0
1003,23109749,3900,1
1004,23207270,97521,0
1005,23207477,207,1
1006,23207556,79,0
1007,23207717,161,1
1008,23207793,76,0
1009,23207875,82,1
1010,23208029,154,0
1011,23208190,161,1
1012,23208269,79,0
1013,23208426,157,1
1014,23208585,159,0
1015,23208745,160,1
1016,23208821,76,0
1017,23208982,161,1
1018,23209058,76,0
1019,23209218,160,1
1020,23209294,76,0
1021,23209455,161,1
1022,23209531,76,0
1023,23209691,160,1
1024,23209767,76,0
1025,23209928,161,1
1026,23210004,76,0
1027,23210164,160,1
1028,23210240,76,0
1029,23210401,161,1
1030,23210560,159,0
1031,23210720,160,1
1032,23210796,76,0
1033,23210957,161,1
1034,23211033,76,0
1035,23211193,160,1
1036,23211269,76,0
1037,23211430,161,1
1038,23211506,76,0
1039,23211666,160,1
1040,23211742,76,0
1041,23211903,161,1
1042,23211979,76,0
1043,23212139,160,1
1044,23212215,76,0
1045,23212376,161,1
1046,23212535,159,0
1047,23212695,160,1
1048,23212771,76,0
1049,23212932,161,1
1050,23213008,76,0
1051,23213168,160,1
1052,23213244,76,0
1053,23213405,161,1
1054,23213481,76,0
1055,23213641,160,1
1056,23213717,76,0
1057,23213878,161,1
1058,23213953,75,0
1059,23214114,161,1
1060,23214190,76,0
1061,23214351,161,1
1062,23214509,158,0
1063,23214670,161,1
1064,23214746,76,0
1065,23214907,161,1
1066,23214982,75,0
1067,23215143,161,1
1068,23215219,76,0
1069,23215380,161,1
1070,23215455,75,0
1071,23215616,161,1
1072,23215692,76,0
1073,23215853,161,1
1074,23215928,75,0
1075,23216089,161,1
1076,23216165,76,0
1077,23216326,161,1
1078,23216484,158,0
1079,23216645,161,1
1080,23216721,76,0
1081,23216881,160,1
1082,23216957,76,0
1083,23217118,161,1
1084,23217194,76,0
1085,23217354,160,1
1086,23217430,76,0
1087,23217591,161,1
1088,23217667,76,0
1089,23217827,160,1
1090,23217903,76,0
1091,23218064,161,1
1092,23218140,76,0
1093,23218300,160,1
1094,23218459,159,0
1095,23218620,161,1
1096,23218696,76,0
1097,23218856,160,1
1098,23218932,76,0
1099,23219093,161,1
1100,23219169,76,0
1101,23219329,160,1
1102,23219405,76,0
1103,23219566,161,1
1104,23219642,76,0
1105,23219802,160,1
1106,23219878,76,0
1107,23220039,161,1
1108,23220115,76,0
1109,23220275,160,1
1110,23220434,159,0
1111,23220595,161,1
1112,23220671,76,0
1113,23220831,160,1
1114,23220907,76,0
1115,23221068,161,1
1116,23221144,76,0
1117,23221304,160,1
1118,23221380,76,0
1119,23221541,161,1
1120,23221617,76,0
1121,23221777,160,1
1122,23221853,76,0
1123,23222014,161,1
1124,23222090,76,0
