index,timestamp_us,duration_us,level
454,35756706,76,0
455,35756866,160,1
456,35757025,159,0
457,35757108,83,1
458,35757263,155,0
459,35757422,159,1
460,35757498,76,0
461,35757581,83,1
462,35757735,154,0
463,35757895,160,1
464,35757971,76,0
465,35758132,161,1
466,35758208,76,0
467,35758368,160,1
468,35758444,76,0
469,35758605,161,1
470,35758681,76,0
471,35758841,160,1
472,35759001,160,0
473,35759162,161,1
474,35759238,76,0
475,35759398,160,1
476,35759474,76,0
477,35759635,161,1
478,35759711,76,0
479,35759871,160,1
480,35765468,5597,0
481,35769368,3900,1
482,35890470,121102,0
483,35894370,3900,1
484,36015472,121102,0
485,36019372,3900,1
486,36140474,121102,0
487,36144374,3900,1
488,36265476,121102,0
489,36269376,3900,1
490,36366897,97521,0
491,36367104,207,1
492,36367183,79,0
493,36367344,161,1
494,36367420,76,0
495,36367502,82,1
496,36367656,154,0
497,36367817,161,1
498,36367893,76,0
499,36368053,160,1
500,36368211,158,0
501,36368372,161,1
502,36368448,76,0
503,36368609,161,1
504,36368684,75,0
505,36368845,161,1
506,36368921,76,0
507,36369082,161,1
508,36369157,75,0
509,36369318,161,1
510,36369394,76,0
511,36369555,161,1
512,36369630,75,0
513,36369791,161,1
514,36369867,76,0
515,36370028,161,1
516,36370186,158,0
517,36370347,161,1
518,36370423,76,0
519,36370584,161,1
520,36370659,75,0
521,36370742,83,1
522,36370896,154,0
523,36371057,161,1
524,36371132,75,0
525,36371293,161,1
526,36371369,76,0
527,36371529,160,1
528,36371605,76,0
529,36371766,161,1
530,36371842,76,0
531,36372002,160,1
532,36372161,159,0
533,36372322,161,1
534,36372398,76,0
535,36372558,160,1
536,36372634,76,0
537,36372795,161,1
538,36372871,76,0
539,36373031,160,1
540,36373107,76,0
541,36373270,163,1
542,36373344,74,0
543,36373504,160,1
544,36373580,76,0
545,36373741,161,1
546,36373817,76,0
547,36373977,160,1
548,36374136,159,0
549,36374297,161,1
550,36374373,76,0
551,36374533,160,1
552,36374609,76,0
553,36374692,83,1
554,36374846,154,0
555,36375006,160,1
556,36375082,76,0
557,36375243,161,1
558,36375319,76,0
559,36375479,160,1
560,36375555,76,0
561,36375716,161,1
562,36375792,76,0
563,36375952,160,1
564,36376111,159,0
565,36376272,161,1
566,36376348,76,0
567,36376508,160,1
568,36376584,76,0
569,36376745,161,1
