index,timestamp_us,duration_us,level
733,1650638,876,0
734,1651195,557,1
735,1652067,872,0
736,1652635,568,1
737,1653496,861,0
738,1654051,555,1
739,1654924,873,0
740,1655959,1035,1
741,1656352,393,0
742,1656910,558,1
743,1657784,874,0
744,1658814,1030,1
745,1659208,394,0
746,1659770,562,1
747,1660639,869,0
748,1661682,1043,1
749,1662069,387,0
750,1662642,573,1
751,1663497,855,0
752,1664546,1049,1
753,1664928,382,0
754,1675962,11034,1
755,1676362,400,0
756,1676909,547,1
757,1677792,883,0
758,1678346,554,1
759,1679216,870,0
760,1679774,558,1
761,1680648,874,0
762,1681687,1039,1
763,1682078,391,0
764,1683113,1035,1
765,1683507,394,0
766,1684542,1035,1
767,1684937,395,0
768,1685968,1031,1
769,1686365,397,0
770,1686920,555,1
771,1687795,875,0
772,1688822,1027,1
773,1689221,399,0
774,1690263,1042,1
775,1690653,390,0
776,1691209,556,1
777,1692082,873,0
778,1693112,1030,1
779,1693512,400,0
780,1694548,1036,1
781,1694941,393,0
782,1695972,1031,1
783,1696370,398,0
784,1696923,553,1
785,1697800,877,0
786,1698830,1030,1
787,1699225,395,0
788,1700269,1044,1
789,1700655,386,0
790,1701219,564,1
791,1702086,867,0
792,1702650,564,1
793,1703514,864,0
794,1704072,558,1
795,1704945,873,0
796,1705504,559,1
797,1706373,869,0
798,1707410,1037,1
799,1707804,394,0
800,1708363,559,1
801,1709229,866,0
802,1710273,1044,1
803,1710660,387,0
804,1711223,563,1
805,1712090,867,0
806,1713121,1031,1
807,1713518,397,0
808,1714078,560,1
809,1714947,869,0
810,1715984,1037,1
811,1716377,393,0
