index,timestamp_us,duration_us,level
841,20154397,161,1
842,20154472,75,0
843,20154633,161,1
844,20154709,76,0
845,20154870,161,1
846,20154945,75,0
847,20155106,161,1
848,20155182,76,0
849,20155343,161,1
850,20155501,158,0
851,20155662,161,1
852,20155738,76,0
853,20155899,161,1
854,20155974,75,0
855,20156135,161,1
856,20156211,76,0
857,20156372,161,1
858,20156447,75,0
859,20156608,161,1
860,20156684,76,0
861,20156845,161,1
862,20156920,75,0
863,20157003,83,1
864,20157157,154,0
865,20157318,161,1
866,20157476,158,0
867,20157559,83,1
868,20157713,154,0
869,20157873,160,1
870,20157949,76,0
871,20158110,161,1
872,20158186,76,0
873,20158346,160,1
874,20158422,76,0
875,20158583,161,1
876,20158659,76,0
877,20158819,160,1
878,20158895,76,0
879,20159056,161,1
880,20159132,76,0
881,20159292,160,1
882,20159451,159,0
883,20159612,161,1
884,20159688,76,0
885,20159848,160,1
886,20159924,76,0
887,20160085,161,1
888,20160161,76,0
889,20160321,160,1
890,20160397,76,0
891,20160558,161,1
892,20160634,76,0
893,20160794,160,1
894,20160870,76,0
895,20161031,161,1
896,20161107,76,0
897,20161267,160,1
898,20161426,159,0
899,20161587,161,1
900,20161663,76,0
901,20161823,160,1
902,20161899,76,0
903,20162060,161,1
904,20162136,76,0
905,20162296,160,1
906,20162372,76,0
907,20162533,161,1
908,20162608,75,0
909,20162769,161,1
910,20162845,76,0
911,20163006,161,1
912,20163081,75,0
913,20163242,161,1
914,20163401,159,0
915,20163562,161,1
916,20163637,75,0
917,20163798,161,1
918,20163874,76,0
919,20164035,161,1
920,20164110,75,0
921,20164271,161,1
922,20164347,76,0
923,20164508,161,1
924,20164584,76,0
925,20164744,160,1
926,20164820,76,0
927,20164981,161,1
928,20165056,75,0
929,20165217,161,1
930,20165376,159,0
931,20165537,161,1
932,20165612,75,0
933,20165773,161,1
934,20165849,76,0
935,20166010,161,1
936,20166085,75,0
937,20166246,161,1
938,20166322,76,0
939,20166482,160,1
940,20166558,76,0
941,20166719,161,1
942,20166795,76,0
943,20166955,160,1
944,20167031,76,0
945,20167192,161,1
946,20167352,160,0
947,20167512,160,1
948,20167588,76,0
949,20167749,161,1
950,20167825,76,0
951,20167985,160,1
952,20168061,76,0
953,20168222,161,1
954,20173818,5596,0
955,20177718,3900,1
956,20275239,97521,0
957,20275446,207,1
958,20275525,79,0
959,20275686,161,1
960,20275762,76,0
961,20275844,82,1
962,20275998,154,0
963,20276159,161,1
964,20276235,76,0
965,20276395,160,1
966,20276554,159,0
967,20276714,160,1
968,20276790,76,0
969,20276951,161,1
970,20277027,76,0
971,20277187,160,1
972,20277266,79,0
973,20277424,158,1
974,20277500,76,0
975,20277660,160,1
976,20277736,76,0
977,20277897,161,1
978,20277973,76,0
979,20278133,160,1
980,20278209,76,0
981,20278370,161,1
982,20278529,159,0
983,20278689,160,1
984,20278765,76,0
985,20278926,161,1
986,20279002,76,0
987,20279084,82,1
988,20279238,154,0
989,20279399,161,1
990,20279475,76,0
991,20279635,160,1
992,20279711,76,0
993,20279872,161,1
994,20279948,76,0
995,20280108,160,1
996,20280184,76,0
997,20280345,161,1
998,20280504,159,0
999,20280664,160,1
1000,20280740,76,0
1001,20280901,161,1
1002,20280977,76,0
1003,20281137,160,1
1004,20281213,76,0
1005,20281374,161,1
1006,20281450,76,0
1007,20281610,160,1
1008,20281686,76,0
1009,20281847,161,1
1010,20281922,75,0
1011,20282005,83,1
1012,20282159,154,0
1013,20282320,161,1
1014,20282478,158,0
1015,20282561,83,1
1016,20282715,154,0
1017,20282876,161,1
1018,20282951,75,0
1019,20283034,83,1
1020,20283188,154,0
1021,20283349,161,1
1022,20283424,75,0
1023,20283586,162,1
1024,20283661,75,0
1025,20283822,161,1
1026,20283897,75,0
1027,20284058,161,1
1028,20284134,76,0
1029,20284295,161,1
1030,20284453,158,0
1031,20284614,161,1
1032,20284690,76,0
1033,20284850,160,1
1034,20284926,76,0
1035,20285087,161,1
1036,20285163,76,0
1037,20285324,161,1
1038,20285399,75,0
1039,20285560,161,1
1040,20285636,76,0
1041,20285797,161,1
1042,20285872,75,0
1043,20286033,161,1
1044,20286109,76,0
1045,20286269,160,1
1046,20286428,159,0
1047,20286589,161,1
1048,20286665,76,0
1049,20286825,160,1
1050,20286901,76,0
1051,20286984,83,1
1052,20287138,154,0
1053,20287298,160,1
1054,20287374,76,0
1055,20287535,161,1
1056,20287611,76,0
1057,20287771,160,1
1058,20287847,76,0
1059,20288008,161,1
1060,20288084,76,0
1061,20288244,160,1
1062,20288403,159,0
1063,20288564,161,1
1064,20288640,76,0
1065,20288800,160,1
1066,20288876,76,0
1067,20289037,161,1
1068,20289113,76,0
1069,20289273,160,1
1070,20289349,76,0
1071,20289510,161,1
1072,20289586,76,0
1073,20289746,160,1
1074,20289822,76,0
1075,20289983,161,1
1076,20290059,76,0
1077,20290219,160,1
1078,20290378,159,0
1079,20290539,161,1
1080,20290615,76,0
1081,20290775,160,1
1082,20290851,76,0
1083,20290934,83,1
1084,20291088,154,0
1085,20291248,160,1
1086,20291324,76,0
1087,20291485,161,1
1088,20291561,76,0
1089,20291721,160,1
1090,20291797,76,0
1091,20291958,161,1
1092,20292033,75,0
1093,20292194,161,1
1094,20292354,160,0
1095,20292515,161,1
1096,20292591,76,0
1097,20292751,160,1
1098,20292827,76,0
1099,20292988,161,1
1100,20293063,75,0
1101,20293224,161,1
1102,20298821,5597,0
1103,20302721,3900,1
1104,20423823,121102,0
1105,20427723,3900,1
1106,20548825,121102,0
1107,20552725,3900,1
1108,20673827,121102,0
1109,20677727,3900,1
1110,20798830,121103,0
1111,20802730,3900,1
1112,20923832,121102,0
1113,20927732,3900,1
1114,21048834,121102,0
1115,21052734,3900,1
1116,21173836,121102,0
1117,21177736,3900,1
1118,21298838,121102,0
1119,21302738,3900,1
1120,21423841,121103,0
1121,21427741,3900,1
1122,21548843,121102,0
1123,21552743,3900,1
1124,21673845,121102,0
1125,21677745,3900,1
1126,21798847,121102,0
1127,21802747,3900,1
1128,21923850,121103,0
1129,21927750,3900,1
1130,22048852,121102,0
1131,22052752,3900,1
1132,22173854,121102,0
1133,22177754,3900,1
1134,22298856,121102,0
1135,22302756,3900,1
1136,22423858,121102,0
1137,22427758,3900,1
1138,22548861,121103,0
1139,22552761,3900,1
1140,22673863,121102,0
1141,22677763,3900,1
1142,22798865,121102,0
1143,22802765,3900,1
1144,22923867,121102,0
1145,22927767,3900,1
1146,23048870,121103,0
1147,23052770,3900,1
1148,23173872,121102,0
1149,23177772,3900,1
1150,23298874,121102,0
1151,23302774,3900,1
1152,23423876,121102,0
1153,23427776,3900,1
